"Paper_ID","Affiliation_ID","Year","Keyword","AffiliationGroup","OriginalAffiliation","Author"
"1370","4","2013","evol","ES"," Univ Zurich, Inst Evolutionary Biol & Environm Studies, CH-8057 Zurich, Switzerland; ","Fergus, Alexander J. F."
"1370","4","2013","evol","ES"," Univ Zurich, Inst Evolutionary Biol & Environm Studies, CH-8057 Zurich, Switzerland; ","Petermann, Jana"
"1370","4","2013","evol","ES"," Univ Zurich, Inst Evolutionary Biol & Environm Studies, CH-8057 Zurich, Switzerland; ","Schmid, Bernhard"
"1370","5","2013","chem","PS"," Max Planck Inst Biogeochem, D-07745 Jena, Germany; ","Roscher, Christiane"
"1370","6","2013","helmholtz ctr","ES"," UFZ, Helmholtz Ctr Environm Res, Dept Community Ecol, D-06120 Halle, Germany; ","Roscher, Christiane"
"1370","7","2013","bio","ES"," Free Univ Berlin, Inst Biol, D-14195 Berlin, Germany; ","Petermann, Jana"
"1370","8","2013","eco","ES"," Tech Univ Munich, Dept Ecol & Ecosyst Management, D-85354 Freising Weihenstephan, Germany","Weisser, Wolfgang W."
"1371","1","2013","bio","ES"," Illinois State Univ, Sch Biol Sci, Behav Ecol Evolut & Systemat Sect, Normal, IL 61790 USA","Fader, Joseph E."
"1371","1","2013","bio","ES"," Illinois State Univ, Sch Biol Sci, Behav Ecol Evolut & Systemat Sect, Normal, IL 61790 USA","Juliano, Steven A."
"1372","1","2013","marine","ES"," Univ Groningen, Dept Marine Benth Ecol & Evolut, CEES, NL-9700 CC Groningen, Netherlands; ","Donadi, Serena"
"1372","1","2013","marine","ES"," Univ Groningen, Dept Marine Benth Ecol & Evolut, CEES, NL-9700 CC Groningen, Netherlands; ","Eklof, Johan S."
"1372","1","2013","marine","ES"," Univ Groningen, Dept Marine Benth Ecol & Evolut, CEES, NL-9700 CC Groningen, Netherlands; ","Eriksson, Britas Klemens"
"1372","2","2013","conservat","ES"," Univ Groningen, Community & Conservat Ecol Grp, CEES, NL-9700 CC Groningen, Netherlands; ","van der Heide, Tjisse"
"1372","2","2013","conservat","ES"," Univ Groningen, Community & Conservat Ecol Grp, CEES, NL-9700 CC Groningen, Netherlands; ","van de Koppel, Johan"
"1372","2","2013","conservat","ES"," Univ Groningen, Community & Conservat Ecol Grp, CEES, NL-9700 CC Groningen, Netherlands; ","Weerman, Ellen J."
"1372","2","2013","conservat","ES"," Univ Groningen, Community & Conservat Ecol Grp, CEES, NL-9700 CC Groningen, Netherlands; ","Olff, Han"
"1372","3","2013","anim","ES"," Univ Groningen, Anim Ecol Grp, CEES, NL-9700 CC Groningen, Netherlands; ","van der Zee, Els M."
"1372","3","2013","anim","ES"," Univ Groningen, Anim Ecol Grp, CEES, NL-9700 CC Groningen, Netherlands; ","Piersma, Theunis"
"1372","4","2013","land","ES"," Royal Netherlands Inst Sea Res NIOZ, Dept Marine Ecol, NL-1790 AB Den Burg, Texel, Netherlands; ","van der Zee, Els M."
"1372","4","2013","land","ES"," Royal Netherlands Inst Sea Res NIOZ, Dept Marine Ecol, NL-1790 AB Den Burg, Texel, Netherlands; ","Piersma, Theunis"
"1372","5","2013","bio","ES"," Univ Gothenburg, Dept Biol & Environm Sci, SE-40530 Gothenburg, Sweden; ","Eklof, Johan S."
"1372","6","2013","eco","ES"," Stockholm Univ, Dept Syst Ecol, SE-10691 Stockholm, Sweden; ","Eklof, Johan S."
"1372","7","2013","land","ES"," Royal Netherlands Inst Sea Res NIOZ, Spatial Ecol Dept, NL-4400 AC Yerseke, Netherlands","van de Koppel, Johan"
"1373","1","2013","earth","ES"," Univ Calif Santa Barbara, Earth Res Inst, Santa Barbara, CA 93106 USA; ","Cavanaugh, Kyle C."
"1373","1","2013","earth","ES"," Univ Calif Santa Barbara, Earth Res Inst, Santa Barbara, CA 93106 USA; ","Siegel, David A."
"1373","2","2013","env","ES"," Univ Calif Santa Barbara, Bren Sch Environm Sci & Management, Santa Barbara, CA 93106 USA; ","Kendall, Bruce E."
"1373","3","2013","marine","ES"," Univ Calif Santa Barbara, Inst Marine Sci, Santa Barbara, CA 93106 USA; ","Reed, Daniel C."
"1373","4","2013","bio","ES"," Univ Wisconsin, Dept Biol Sci, Milwaukee, WI 53201 USA; ","Alberto, Filipe"
"1374","1","2013","marine","ES"," Virginia Inst Marine Sci, Coll William & Mary, Gloucester Point, VA 23062 USA; ","Whalen, Matthew A."
"1374","1","2013","marine","ES"," Virginia Inst Marine Sci, Coll William & Mary, Gloucester Point, VA 23062 USA; ","Duffy, J. Emmett"
"1374","2","2013","geol survey","Remove"," US Geol Survey, Natl Wetlands Res Ctr, Lafayette, LA 70506 USA","Grace, James B."
"1375","1","2013","eco","ES"," Univ Georgia, Odum Sch Ecol, Athens, GA 30602 USA; ","Allgeier, Jacob E."
"1375","2","2013","marine","ES"," Florida Int Univ, Marine Sci Program, Dept Biol Sci, North Miami, FL 33181 USA","Yeager, Lauren A."
"1375","2","2013","marine","ES"," Florida Int Univ, Marine Sci Program, Dept Biol Sci, North Miami, FL 33181 USA","Layman, Craig A."
"1376","1","2013","marine","ES"," Florida Int Univ, Marine Sci Program, Dept Biol Sci, North Miami, FL 33181 USA; ","Layman, Craig A."
"1376","1","2013","marine","ES"," Florida Int Univ, Marine Sci Program, Dept Biol Sci, North Miami, FL 33181 USA; ","Yeager, Lauren A."
"1376","1","2013","marine","ES"," Florida Int Univ, Marine Sci Program, Dept Biol Sci, North Miami, FL 33181 USA; ","Stoner, Elizabeth W."
"1376","2","2013","eco","ES"," Univ Georgia, Odum Sch Ecol, Athens, GA 30602 USA","Allgeier, Jacob E."
"1377","1","2013","zoo","ES"," Univ British Columbia, Dept Zool, Vancouver, BC V6T 1Z4, Canada","Guevara, Jennifer"
"1377","1","2013","zoo","ES"," Univ British Columbia, Dept Zool, Vancouver, BC V6T 1Z4, Canada","Aviles, Leticia"
"1383","1","2013","math ","MA"," Univ Kent, Sch Math Stat & Actuarial Sci, Natl Ctr Stat Ecol, Canterbury CT2 7NF, Kent, England; ","Lahoz-Monfort, Jose J."
"1383","1","2013","math ","MA"," Univ Kent, Sch Math Stat & Actuarial Sci, Natl Ctr Stat Ecol, Canterbury CT2 7NF, Kent, England; ","Morgan, Byron J. T."
"1383","2","2013","eco","ES"," Ctr Ecol & Hydrol, Wallingford OX10 8BB, Oxon, England; ","Lahoz-Monfort, Jose J."
"1383","2","2013","eco","ES"," Ctr Ecol & Hydrol, Wallingford OX10 8BB, Oxon, England; ","Freeman, Stephen N."
"1383","3","2013","eco","ES"," Ctr Ecol & Hydrol, Penicuik EH26 0QB, Midlothian, Scotland","Harris, Michael P."
"1383","3","2013","eco","ES"," Ctr Ecol & Hydrol, Penicuik EH26 0QB, Midlothian, Scotland","Daunt, Francis"
"1383","3","2013","eco","ES"," Ctr Ecol & Hydrol, Penicuik EH26 0QB, Midlothian, Scotland","Wanless, Sarah"
"1384","1","2013","bio","ES"," Univ E Anglia, Sch Biol Sci, Norwich NR4 7TJ, Norfolk, England; ","Alves, Jose A."
"1384","1","2013","bio","ES"," Univ E Anglia, Sch Biol Sci, Norwich NR4 7TJ, Norfolk, England; ","Hayhow, Daniel B."
"1384","1","2013","bio","ES"," Univ E Anglia, Sch Biol Sci, Norwich NR4 7TJ, Norfolk, England; ","Gill, Jennifer A."
"1384","2","2013","land","ES"," Univ Iceland, South Iceland Res Ctr, IS-800 Selfoss, Iceland; ","Gunnarsson, Tomas G."
"1384","3","2013","land","ES"," Univ Iceland, South Iceland Res Ctr, IS-800 Gunnarsholt, Iceland; ","Gunnarsson, Tomas G."
"1384","4","2013","land","ES"," Univ Iceland, South Iceland Res Ctr, IS-851 Hella, Iceland; ","Gunnarsson, Tomas G."
"1384","5","2013","orn","ES"," British Trust Ornithol, Thetford IP24 2PU, Norfolk, England; ","Appleton, Graham F."
"1384","6","2013","farlington ringing","ES"," Farlington Ringing Grp, Southampton SO31 9HF, Hants, England; ","Potts, Peter M."
"1384","7","2013","zoo","ES"," Univ Cambridge, Dept Zool, Conservat Sci Grp, Cambridge CB2 3EJ, England","Sutherland, William J."
"1385","1","2013","marine","ES"," Coll Charleston, Grice Marine Lab, Charleston, SC 29412 USA; ","Craft, Jonathan D."
"1385","1","2013","marine","ES"," Coll Charleston, Grice Marine Lab, Charleston, SC 29412 USA; ","Sotka, Erik E."
"1385","2","2013","bio","ES"," Coll Charleston, Dept Biol, Charleston, SC 29412 USA; ","Craft, Jonathan D."
"1385","2","2013","bio","ES"," Coll Charleston, Dept Biol, Charleston, SC 29412 USA; ","Sotka, Erik E."
"1385","3","2013","smithsonian","ES"," Smithsonian Inst, Smithsonian Marine Stn, Ft Pierce, FL 34949 USA","Craft, Jonathan D."
"1385","3","2013","smithsonian","ES"," Smithsonian Inst, Smithsonian Marine Stn, Ft Pierce, FL 34949 USA","Paul, Valerie J."
"1386","1","2013","bio","ES"," Univ New S Wales, Sch Biol Earth & Environm Sci, Evolut & Ecol Res Ctr, Sydney, NSW 2052, Australia; ","Clark, Graeme F."
"1386","1","2013","bio","ES"," Univ New S Wales, Sch Biol Earth & Environm Sci, Evolut & Ecol Res Ctr, Sydney, NSW 2052, Australia; ","Johnston, Emma L."
"1386","2","2013","bio","ES"," McGill Univ, Dept Biol, Montreal, PQ H3A 1B1, Canada","Leung, Brian"
"1389","1","2013","bio","ES"," Univ Calgary, Dept Biol Sci, Calgary, AB T2N 1N4, Canada; ","Ida, Takashi Y."
"1389","1","2013","bio","ES"," Univ Calgary, Dept Biol Sci, Calgary, AB T2N 1N4, Canada; ","Harder, Lawrence D."
"1389","2","2013","env","ES"," Hokkaido Univ, Fac Environm Earth Sci, Sapporo, Hokkaido 0600810, Japan","Kudo, Gaku"
"1390","1","2013","plant","ES"," Michigan State Univ, Dept Plant Biol, Plant Biol Labs, E Lansing, MI 48824 USA; ","Grman, Emily"
"1390","2","2013","bio","ES"," Michigan State Univ, Kellogg Biol Stn, Hickory Corners, MI 49060 USA","Robinson, Todd M. P."
"1391","1","2013","nat","ES"," Norwegian Inst Nat Res, NO-7485 Trondheim, Norway; ","Astrom, Jens"
"1391","2","2013","ag","ES"," Swedish Univ Agr Sci, Dept Ecol, S-75007 Uppsala, Sweden","Part, Tomas"
"1392","1","2013","orn","ES"," Cornell Lab Ornithol, Ithaca, NY 14850 USA; ","Koenig, Walter D."
"1392","2","2013","orn","ES"," Cornell Univ, Dept Neurobiol & Behav, Ithaca, NY 14853 USA; ","Koenig, Walter D."
"1392","3","2013","bio","ES"," Univ Nebraska, Sch Biol Sci, Lincoln, NE 68588 USA","Knops, Johannes M. H."
"1393","1","2013","bio","ES"," Univ Florida, Dept Biol, Gainesville, FL 32611 USA; ","Schreeg, Laura A."
"1393","1","2013","bio","ES"," Univ Florida, Dept Biol, Gainesville, FL 32611 USA; ","Mack, Michelle C."
"1393","2","2013","nat","ES"," Univ Florida, Sch Nat Resources & Environm, Gainesville, FL 32611 USA; ","Schreeg, Laura A."
"1393","3","2013","smithsonian","ES"," Smithsonian Trop Res Inst, Balboa, Ancon, Panama","Schreeg, Laura A."
"1393","3","2013","smithsonian","ES"," Smithsonian Trop Res Inst, Balboa, Ancon, Panama","Turner, Benjamin L."
"1394","1","2013","bio","ES"," Univ Guelph, Dept Integrat Biol, Guelph, ON N1G 2W1, Canada","Ziter, Carly"
"1394","1","2013","bio","ES"," Univ Guelph, Dept Integrat Biol, Guelph, ON N1G 2W1, Canada","MacDougall, Andrew S."
"1395","1","2013","eco","ES"," Cary Inst Ecosyst Studies, Millbrook, NY 12545 USA","Findlay, S."
"1395","1","2013","eco","ES"," Cary Inst Ecosyst Studies, Millbrook, NY 12545 USA","Fischer, D."
"1396","1","2013","land","ES"," Univ Queensland, Sch Biol Sci, Brisbane, Qld 4079, Australia; ","Ferguson, Nick"
"1396","1","2013","land","ES"," Univ Queensland, Sch Biol Sci, Brisbane, Qld 4079, Australia; ","White, Craig R."
"1396","1","2013","land","ES"," Univ Queensland, Sch Biol Sci, Brisbane, Qld 4079, Australia; ","Marshall, Dustin J."
"1396","2","2013","bio","ES"," Monash Univ, Sch Biol Sci, Clayton, Vic 3800, Australia","Marshall, Dustin J."
"1397","1","2013","nat","ES"," Natl Inst Water & Atmospher Res NIWA, Hamilton 3251, New Zealand; ","Lohrer, Andrew M."
"1397","1","2013","nat","ES"," Natl Inst Water & Atmospher Res NIWA, Hamilton 3251, New Zealand; ","Rodil, Ivan F."
"1397","1","2013","nat","ES"," Natl Inst Water & Atmospher Res NIWA, Hamilton 3251, New Zealand; ","Townsend, Michael"
"1397","1","2013","nat","ES"," Natl Inst Water & Atmospher Res NIWA, Hamilton 3251, New Zealand; ","Chiaroni, Luca D."
"1397","1","2013","nat","ES"," Natl Inst Water & Atmospher Res NIWA, Hamilton 3251, New Zealand; ","Hewitt, Judi E."
"1397","1","2013","nat","ES"," Natl Inst Water & Atmospher Res NIWA, Hamilton 3251, New Zealand; ","Thrush, Simon F."
"1397","2","2013","eco","ES"," Univ Vigo, Dept Ecol & Biol Anim, Vigo 36310, Spain","Rodil, Ivan F."
"1398","1","2013","oceanog","ES"," Univ Calif San Diego, Scripps Inst Oceanog, Ctr Marine Biodivers & Conservat, La Jolla, CA 92093 USA; ","Marhaver, K. L."
"1398","1","2013","oceanog","ES"," Univ Calif San Diego, Scripps Inst Oceanog, Ctr Marine Biodivers & Conservat, La Jolla, CA 92093 USA; ","Sandin, S. A."
"1398","2","2013","aquat","ES"," Univ Amsterdam, Aquat Microbiol Inst Biodivers & Ecosyst Dynam, Amsterdam, Netherlands; ","Vermeij, M. J. A."
"1398","3","2013","bio","ES"," San Diego State Univ, Dept Biol, San Diego, CA 92182 USA","Rohwer, F."
"1399","1","2013","env","ES"," Univ Calif Santa Barbara, Bren Sch Environm Sci & Management, Santa Barbara, CA 93106 USA; ","Ben-Horin, Tal"
"1399","1","2013","env","ES"," Univ Calif Santa Barbara, Bren Sch Environm Sci & Management, Santa Barbara, CA 93106 USA; ","Lenihan, Hunter S."
"1399","2","2013","geol survey","Remove"," Univ Calif Santa Barbara, Inst Marine Sci, US Geol Survey, Western Ecol Res Ctr, Santa Barbara, CA 93106 USA","Lafferty, Kevin D."
"1400","1","2013","ent","ES"," Univ Quebec, Canada Res Chair Continental Ecosyst Ecol, Rimouski, PQ G5L 3A1, Canada; ","Harvey, Eric"
"1400","1","2013","ent","ES"," Univ Quebec, Canada Res Chair Continental Ecosyst Ecol, Rimouski, PQ G5L 3A1, Canada; ","Seguin, Annie"
"1400","1","2013","ent","ES"," Univ Quebec, Canada Res Chair Continental Ecosyst Ecol, Rimouski, PQ G5L 3A1, Canada; ","Gravel, Dominique"
"1400","2","2013","bio","ES"," Univ Quebec, Dept Biol Chim & Geog, Rimouski, PQ G5L 3A1, Canada","Nozais, Christian"
"1401","1","2013","eco","ES"," Columbia Univ, Dept Ecol Evolut & Environm Biol, New York, NY 10027 USA; ","Nichols, Elizabeth"
"1401","1","2013","eco","ES"," Columbia Univ, Dept Ecol Evolut & Environm Biol, New York, NY 10027 USA; ","Uriarte, Maria"
"1401","1","2013","eco","ES"," Columbia Univ, Dept Ecol Evolut & Environm Biol, New York, NY 10027 USA; ","Naeem, Shahid"
"1401","2","2013","nat","ES"," Amer Museum Nat Hist, Ctr Biodivers & Conservat, New York, NY 10024 USA; ","Nichols, Elizabeth"
"1401","3","2013","bio","ES"," New Jersey Inst Technol, Dept Biol Sci, Newark, NJ 07102 USA; ","Bunker, Daniel E."
"1401","4","2013","eco","ES"," Inst Ecol AC, Xalapa, Veracruz, Mexico; ","Favila, Mario E."
"1401","5","2013","bio","ES"," Univ Helsinki, Dept Appl Biol, Helsinki, Finland; ","Slade, Eleanor M."
"1401","6","2013","ag","ES"," Delaware State Univ, Dept Agr & Nat Resources, Dover, DE 19901 USA; ","Vulinec, Kevina"
"1401","7","2013","conservat","ES"," Conservat Int, Sci & Knowledge Div, Arlington, VA 22202 USA; ","Larsen, Trond"
"1401","8","2013","bio","ES"," Univ Fed Mato Grosso, Inst Biociencias, Dept Biol & Zool, BR-78060900 Cuiaba, Mato Grosso, Brazil; ","Vaz-de-Mello, Fernando Z."
"1401","9","2013","bio","ES"," Univ Fed Lavras, Dept Biol, BR-78060900 Lavras, MG, Brazil; ","Louzada, Julio"
"1401","10","2013","conservat","ES"," Scen Hudson, Dept Conservat Sci, Poughkeepsie, NY 12601 USA","Spector, Sacha H."
"1402","1","2013","bio","ES"," Univ Alberta, Dept Biol Sci, Edmonton, AB T6G 2E9, Canada; ","Roland, Jens"
"1402","2","2013","nat","ES"," Univ Cincinnati, Dept Biol Sci, Cincinnati, OH 45221 USA","Matter, Stephen F."
"1403","1","2013","eco","ES"," Univ Tartu, Inst Ecol & Earth Sci, Dept Zool, EE-51014 Tartu, Estonia","Tiitsaar, Anu"
"1403","1","2013","eco","ES"," Univ Tartu, Inst Ecol & Earth Sci, Dept Zool, EE-51014 Tartu, Estonia","Kaasik, Ants"
"1403","1","2013","eco","ES"," Univ Tartu, Inst Ecol & Earth Sci, Dept Zool, EE-51014 Tartu, Estonia","Teder, Tiit"
"1405","1","2013","bio","ES"," Cardiff Univ, Cardiff Sch Biosci, Cardiff CF10 3AX, S Glam, Wales; ","Seward, Adam M."
"1405","1","2013","bio","ES"," Cardiff Univ, Cardiff Sch Biosci, Cardiff CF10 3AX, S Glam, Wales; ","Jones, T. Hefin"
"1405","1","2013","bio","ES"," Cardiff Univ, Cardiff Sch Biosci, Cardiff CF10 3AX, S Glam, Wales; ","Thomas, Robert J."
"1405","2","2013","james hutton","ES"," James Hutton Inst, Aberdeen AB15 8QH, Scotland","Seward, Adam M."
"1405","2","2013","james hutton","ES"," James Hutton Inst, Aberdeen AB15 8QH, Scotland","Beale, Colin M."
"1405","2","2013","james hutton","ES"," James Hutton Inst, Aberdeen AB15 8QH, Scotland","Gilbert, Lucy"
"1406","1","2013","env","ES"," Telemark Univ Coll, Dept Environm & Hlth Studies, Fac Arts & Sci, NO-3800 Bo I Telemark, Norway; ","Zedrosser, Andreas"
"1406","2","2013","nat","ES"," Univ Nat Resources & Appl Life Sci, Inst Wildlife Biol & Game Management, Dept Integrat Biol, A-1180 Vienna, Austria; ","Zedrosser, Andreas"
"1406","3","2013","life","ES"," Norwegian Univ Life Sci, Dept Ecol & Nat Resource Management, NO-1432 As, Norway; ","Zedrosser, Andreas"
"1406","3","2013","life","ES"," Norwegian Univ Life Sci, Dept Ecol & Nat Resource Management, NO-1432 As, Norway; ","Bischof, Richard"
"1406","3","2013","life","ES"," Norwegian Univ Life Sci, Dept Ecol & Nat Resource Management, NO-1432 As, Norway; ","Swenson, Jon E."
"1406","4","2013","bio","ES"," Univ Sherbrooke, Dept Biol, Sherbrooke, PQ J1K 2R1, Canada; ","Pelletier, Fanie"
"1406","4","2013","bio","ES"," Univ Sherbrooke, Dept Biol, Sherbrooke, PQ J1K 2R1, Canada; ","Festa-Bianchet, Marco"
"1406","5","2013","ctr etud nord","ES"," Ctr Etud Nord, Sherbrooke, PQ J1K 2R1, Canada; ","Pelletier, Fanie"
"1406","5","2013","ctr etud nord","ES"," Ctr Etud Nord, Sherbrooke, PQ J1K 2R1, Canada; ","Festa-Bianchet, Marco"
"1406","6","2013","nat","ES"," Norwegian Inst Nat Res, NO-7485 Trondheim, Norway","Swenson, Jon E."
"1407","1","2013","business","SS"," Univ Pompeu Fabra, Dept Econ & Business, Barcelona 08005, Spain; ","Greenacre, Michael"
"1407","2","2013","eco","ES"," Univ Pompeu Fabra, Barcelona Grad Sch Econ, Barcelona 08005, Spain; ","Greenacre, Michael"
"1407","3","2013","bio","ES"," Univ Tromso, Fac Biol Sci Fisheries & Econ, N-9037 Tromso, Norway","Greenacre, Michael"
"1408","1","2013","bio","ES"," Mt Allison Univ, Dept Biol, Sackville, NB E4L 1G7, Canada; ","Macfarlane, Colin B. A."
"1408","1","2013","bio","ES"," Mt Allison Univ, Dept Biol, Sackville, NB E4L 1G7, Canada; ","Drolet, David"
"1408","1","2013","bio","ES"," Mt Allison Univ, Dept Biol, Sackville, NB E4L 1G7, Canada; ","Hamilton, Diana J."
"1408","2","2013","bio","ES"," Univ New Brunswick, Dept Biol, Fredericton, NB E3B 5A3, Canada; ","Barbeau, Myriam A."
"1408","3","2013","env","ES"," Mt Allison Univ, Dept Geog & Environm, Sackville, NB E4L 1A7, Canada","Ollerhead, Jeff"
"1409","1","2012","bio","ES"," Utah State Univ, Dept Biol, Logan, UT 84322 USA; Utah State Univ, Ctr Ecol, Logan, UT 84322 USA","Supp, S. R. Utah State Univ, Ctr Ecol, Logan, UT 84322 USA"
"1410","1","2012","eco","ES"," CSIC, IPNA, Isl Ecol & Evolutionary Res Grp GEEI, Tenerife 38206, Canary Islands, Spain; ","Lopez-Darias, Marta"
"1410","2","2012","evol","ES"," Univ Calif Davis, Sect Evolut & Ecol, Davis, CA 95616 USA; ","Schoener, Thomas W."
"1410","2","2012","evol","ES"," Univ Calif Davis, Sect Evolut & Ecol, Davis, CA 95616 USA; ","Spiller, David A."
"1410","3","2012","zoo","ES"," Harvard Univ, Museum Comparat Zool, Cambridge, MA 02138 USA","Losos, Jonathan B."
"1411","1","2012","nat","ES"," Linnaeus Univ, Sch Nat Sci, EEMiS, SE-39182 Kalmar, Sweden","Wennersten, Lena"
"1411","1","2012","nat","ES"," Linnaeus Univ, Sch Nat Sci, EEMiS, SE-39182 Kalmar, Sweden","Johansson, Jenny"
"1411","1","2012","nat","ES"," Linnaeus Univ, Sch Nat Sci, EEMiS, SE-39182 Kalmar, Sweden","Karpestam, Einat"
"1411","1","2012","nat","ES"," Linnaeus Univ, Sch Nat Sci, EEMiS, SE-39182 Kalmar, Sweden","Forsman, Anders"
"1412","1","2012","inst adv","PS"," Massey Univ Albany, New Zealand Inst Adv Study, Auckland 0745, New Zealand; ","Smith, Adam N. H."
"1412","1","2012","inst adv","PS"," Massey Univ Albany, New Zealand Inst Adv Study, Auckland 0745, New Zealand; ","Anderson, Marti J."
"1412","2","2012","stat,","MA"," Univ Auckland, Dept Stat, Auckland 1142, New Zealand","Millar, Russell B."
"1413","1","2012","stat,","MA"," Natl Tsing Hua Univ, Inst Stat, Hsinchu 30043, Taiwan; ","Chao, Anne"
"1413","2","2012","eco","ES"," EcoMinga Fdn, Banos, Tungurahua, Ecuador","Jost, Lou"
"1414","1","2012","min","ES"," Univ Wyoming, Wyoming Cooperat Fish & Wildlife Res Unit, Dept Zool & Physiol, Haub Sch Environm & Nat Resources, Laramie, WY 82071 USA; ","Korfanta, Nicole M."
